time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
222950,1.437718,7.473501,5.814319,-0.038104,-0.648836,-0.049296
223050,2.742558,7.553706,7.662642,0.197715,0.045565,0.076208
223150,2.452860,6.517017,6.077681,0.078873,0.268061,-0.020251
223250,2.879028,7.156269,5.758055,0.196116,-0.167338,0.100456
223350,3.476381,6.830657,5.165490,0.168404,0.013590,0.045565
223450,3.657143,6.944382,6.461950,0.088998,0.040769,0.088732
223550,4.028244,7.370550,5.600038,0.137495,0.091930,0.105519
223650,3.768473,8.904037,7.892486,0.144956,0.020518,0.180395
223750,3.812766,6.719327,3.790021,0.021317,-0.719449,-0.225427
223850,1.498770,8.578424,4.985925,-0.006395,0.629118,0.238750
223950,2.109292,7.524976,5.188235,0.179596,-0.369317,0.023715
224050,2.640805,7.797915,4.976348,0.069014,0.055158,0.062352
224150,3.045424,8.005013,5.212177,-0.116178,0.030910,0.040236
224250,3.008314,7.988254,4.604050,-0.192386,-0.024515,-0.095394
224350,3.338714,8.094796,4.972757,-0.258202,-0.116444,-0.102055
224450,4.663905,8.192958,3.706224,-0.233954,-0.323219,-0.061819
224550,1.279701,7.128736,10.178948,-0.010925,-0.387703,0.012524
224650,2.723404,6.938396,4.004303,0.278720,-0.721847,-0.338141
224750,2.766500,7.029376,9.053674,0.098325,0.141758,-0.039703
224850,3.089717,6.531382,5.911284,-0.112181,-0.213436,-0.148686
224950,3.379416,6.805518,5.179855,0.139360,-0.043966,-0.049828
225050,3.368642,6.828263,5.913678,0.035972,-0.134297,-0.142824
225150,3.593697,7.036559,5.959168,0.075409,-0.129767,-0.123639
225250,4.235343,7.171831,5.621585,0.098325,-0.237951,-0.230490
225350,5.139154,7.059304,7.572860,0.165473,-0.100723,-0.011458
225450,2.758120,8.754398,2.956839,0.040236,-0.399960,-0.171868
225550,1.041478,7.169437,7.260417,-0.035173,-0.148953,0.015188
225650,1.661576,8.935161,5.224148,0.026113,-0.050628,-0.224628
225750,2.206257,8.309077,4.655525,-0.135629,-0.368251,-0.284848
225850,3.399766,7.590816,5.378574,-0.243280,-0.459648,-0.351730
225950,2.833538,7.721301,5.169082,-0.229424,-0.118309,-0.249142
226050,3.092112,8.118738,5.103241,-0.347734,-0.389835,-0.285381
226150,3.426103,7.896077,5.093664,-0.324018,-0.224628,-0.270726
226250,4.344279,9.118318,5.039794,-0.103121,-0.738101,-0.358392
226350,2.074576,7.291541,5.827487,0.138827,-0.264597,0.033308
226450,2.455254,6.342240,8.413225,-0.029577,-1.052260,-0.422077
226550,3.770868,7.103596,6.124368,-0.059954,-0.136162,-0.030910
226650,2.749741,6.743269,5.798757,-0.146288,-0.157746,-0.069280
226750,3.197456,7.058106,5.965154,-0.069280,-0.328282,-0.148686
226850,3.653552,6.692991,5.815516,0.013590,-0.083136,-0.226227
226950,3.977966,6.593631,5.592855,0.079406,-0.178530,-0.196916
227050,3.843891,6.669049,5.742493,0.200913,-0.226493,-0.145222
227150,4.120421,8.748413,8.220491,-0.058622,-0.027179,-0.024515
227250,4.830302,6.502652,4.345476,0.111914,-0.930753,-0.520135
227350,1.389834,8.275558,4.867412,-0.051161,0.363455,0.090597
227450,2.072181,8.409634,5.544971,-0.019452,-0.339740,-0.278187
227550,2.512715,7.881712,4.687847,0.034374,-0.405023,-0.279253
227650,3.037045,7.842207,5.298368,-0.184392,-0.296839,-0.197982
227750,3.069367,7.613562,5.148731,-0.257669,-0.106319,-0.168138
227850,3.453636,7.775170,5.348647,-0.296306,-0.065816,-0.120708
227950,3.493140,7.688979,4.935647,-0.248077,-0.143623,-0.065017
228050,4.673482,9.542090,5.692214,-0.277920,-0.752490,-0.246211
228150,1.430536,6.943185,4.707001,0.461247,-0.174000,0.075409
228250,2.590526,6.567295,8.428787,-0.132432,-1.065050,-0.363188
228350,3.630807,6.848614,5.904101,-0.037838,0.165207,0.022916
228450,2.406173,6.562507,4.969166,-0.004530,-0.004530,0.037038
228550,3.609259,6.806715,6.327875,0.149752,-0.331479,-0.058622
228650,3.985149,6.521805,6.497863,0.210505,0.038104,0.061286
228750,3.858256,7.094019,5.318719,0.204910,0.121240,0.067948
228850,4.503493,7.266402,8.139089,0.194251,0.152417,0.077541
228950,3.845088,8.692149,2.351106,0.050628,-0.227026,-0.143357
229050,0.395043,7.516596,6.821081,0.107384,0.839357,0.397562
229150,2.193089,8.506598,3.197456,0.141225,-0.157479,0.012257
229250,2.185906,7.960721,6.036980,0.107651,0.062086,0.169204
229350,3.102885,7.827842,5.347449,0.052227,0.359724,0.116711
229450,2.706645,8.179790,4.428076,0.102855,0.225960,0.185191
229550,3.095703,7.590816,5.886145,-0.087933,0.173201,0.142557
229650,3.550601,7.951144,4.758476,-0.075409,0.288845,0.284315
229750,4.122815,8.845378,5.403713,-0.097792,0.032775,0.157746
229850,1.719037,7.557298,6.335058,0.233688,0.433534,0.472438
229950,2.755726,7.101202,5.711368,-0.264331,-0.551311,0.138294
230050,2.646790,6.928820,6.703765,0.323219,0.586217,0.313626
230150,2.657564,6.690597,6.495469,0.140159,0.218766,0.321887
230250,2.984372,7.180211,5.334281,0.313893,0.342404,0.338674
230350,3.792415,6.555324,6.781576,0.303501,0.150551,0.365853
230450,3.438074,7.090428,5.543774,0.418080,0.494554,0.429804
230550,3.979163,6.970718,6.238092,0.494821,0.507078,0.403424
230750,2.088941,9.346964,6.189012,0.607534,0.809513,0.521734
230850,3.720589,7.162254,7.351396,0.357859,0.807381,0.327482
230950,2.448071,8.797494,2.636016,0.338674,1.084236,0.551044
231050,2.491167,8.085219,4.525041,0.430070,0.575026,0.529461
231150,2.766500,8.415619,4.872200,0.433002,0.872398,0.528928
231250,2.825158,8.422802,3.997120,0.305366,0.808980,0.555841
231350,2.595315,8.647857,4.671088,0.269394,0.742897,0.549712
231450,2.304419,8.567651,4.661511,0.243547,0.892649,0.572361
231550,2.886210,8.561666,4.856638,0.226227,0.890518,0.516404
231650,2.477999,8.026561,4.669890,0.177997,0.811378,0.498818
231750,2.858677,8.589199,4.486734,0.075942,0.726643,0.587283
231850,2.833538,8.713697,4.340688,-0.160410,0.500949,0.584619
231950,2.462436,7.858967,4.825513,-0.077274,0.317090,0.618459
232050,2.971204,8.335413,5.389348,0.047697,0.133764,0.449256
232150,2.619257,6.789956,6.141128,0.110582,0.203577,0.499884
232250,3.716998,6.463148,7.825448,0.212371,0.202778,0.473237
232350,3.479972,7.149086,5.887342,0.443127,0.556107,0.459115
232450,3.318364,6.812701,6.374562,0.420478,0.537721,0.474303
232550,3.891775,7.244854,5.279215,0.478300,0.541452,0.406888
232650,3.488352,7.366959,5.341464,0.405556,0.474303,0.364254
232750,3.881001,7.254431,5.677849,0.314959,0.411152,0.330147
232850,4.065354,6.959944,4.902128,0.399161,0.386637,0.243014
232950,2.132037,10.299856,7.674613,0.148420,0.285914,0.235819
233050,3.689465,5.540183,6.902483,0.292842,0.256070,0.144689
233150,2.612074,9.396045,3.161543,0.237418,1.039470,0.619525
233250,2.554613,8.611943,4.375403,0.151084,0.100456,0.247544
233350,3.323152,8.259995,5.013458,0.271525,0.511608,0.158812
233450,2.718616,8.146272,5.220557,0.154815,0.658162,0.248343
233550,3.141193,8.269572,3.751714,0.011724,0.430070,0.159611
233650,3.184288,7.896077,5.102044,-0.102588,0.267262,0.194784
233750,3.087323,8.343793,4.091691,-0.081538,0.366119,0.248876
233850,3.092112,9.777920,5.419276,-0.024781,-0.304567,0.035440
233950,2.616863,7.570466,4.478354,0.238484,-0.304034,0.220098
234050,2.621651,6.386533,8.658630,0.288845,-0.181994,0.180395
234150,3.468001,7.016208,5.432444,0.249409,0.124172,0.351997
234250,3.214216,6.974309,5.906496,0.247277,0.419945,0.332012
234350,3.015497,7.307104,5.685032,0.246744,0.260334,0.234753
234450,3.538630,6.909666,5.427655,0.191054,0.229957,0.194518
234550,3.681085,7.274782,4.965574,0.293642,0.270726,0.102055
234650,4.410120,7.605182,5.821501,0.271259,0.148686,0.062885
234750,3.490746,8.785523,6.792350,0.035440,0.318423,0.099923
234850,5.480328,7.218518,3.699042,0.054358,-0.424475,-0.240616
234950,1.134852,7.997831,4.967968,0.119642,0.738368,0.138560
235050,2.129642,8.356961,4.867412,0.119908,0.036239,0.058888
235150,2.881422,7.558495,5.155913,0.127103,0.531593,0.309363
235250,2.475605,8.149862,4.867412,0.053292,0.699730,0.237685
235350,2.771288,8.282741,4.054581,-0.061020,0.486028,0.200113
235450,3.226187,7.809886,5.846641,-0.221164,0.472438,0.150018
235550,3.927688,9.060856,4.035427,-0.050894,0.316025,0.301369
235650,2.110489,7.303512,6.924031,-0.063685,-0.677881,-0.018119
235750,2.703054,9.829395,7.204153,0.662159,-0.475369,0.390101
235851,2.767697,5.861006,7.054515,0.180662,0.760750,0.577691
235950,1.995567,6.373365,2.808398,0.370116,0.610998,0.305100
236050,2.354697,7.292738,4.845864,0.154548,0.151617,0.269926
236150,4.522647,7.339425,6.517017,0.223296,-0.201446,0.006395
236250,5.500679,8.682572,4.850653,0.260600,0.264331,0.010658
236350,3.112462,7.117962,5.534197,0.216101,-0.299770,-0.405023
236450,1.497573,9.551667,4.177882,0.175599,1.312861,0.437531
236550,0.842759,6.394913,3.913323,-0.029577,0.109783,0.463112
236650,1.736993,7.086837,4.282030,-0.302968,0.628052,0.075942
236750,3.756502,7.308300,3.794810,-0.304034,0.305632,0.154815
236850,4.908113,8.550891,5.546168,-0.269127,-0.116711,0.026646
236950,3.465607,7.726089,7.419631,0.315225,-1.335243,0.079139
237050,2.663549,9.831789,8.558074,0.853213,-0.156413,0.190521
237150,2.313996,5.533000,6.551733,0.045832,0.677614,0.006662
237250,2.895787,5.353435,1.824382,0.547047,0.160144,-0.059954
237350,3.327940,6.549339,5.050569,0.234221,-0.030377,-0.021850
237450,5.131971,9.568427,4.686650,0.141758,-0.266196,-0.123106
237550,1.906982,12.951434,11.441890,-0.087933,-0.047963,0.547314
237650,1.493982,8.175002,6.999449,-0.368251,0.124172,0.081538
237750,2.048239,7.582437,3.807978,0.005063,0.298971,0.155081
237850,1.753753,6.682217,4.304775,-0.205976,0.027446,0.151084
237950,3.252523,6.475119,4.756082,-0.390368,0.322686,-0.041568
238050,3.527856,8.911219,5.061342,-0.388236,0.148153,0.206242
238150,6.676231,10.923545,3.377022,0.226227,-0.786597,0.383972
238250,-1.617283,8.554482,12.665327,1.071446,-0.514273,0.285381
238350,2.782062,6.892907,7.659051,-0.109250,-0.243280,-0.211305
238450,2.597709,5.319916,2.730587,0.393832,0.786864,-0.047430
238550,2.820370,5.984307,5.248090,0.212371,-0.199580,-0.019718
238650,3.222595,7.712921,8.031349,0.217167,-0.035173,0.115112
238750,7.287950,6.980295,4.478354,0.195317,-0.601406,0.084735
238850,1.286883,8.476671,4.774038,0.149219,0.639243,-0.292043
238950,0.774524,9.719262,5.511452,0.093262,0.892383,0.419145
239050,1.619677,6.147113,3.873818,-0.225161,-0.093795,0.066349
239150,2.349909,6.724115,4.951209,-0.328282,0.191587,-0.044766
239250,3.632004,7.631518,4.867412,-0.420744,0.309629,0.105253
239350,5.191826,8.316259,4.465186,-0.167338,-0.058622,0.083936
239450,2.993949,6.874950,9.399636,-0.011458,-1.418913,-0.127636
239550,2.962825,9.162610,7.495049,0.682943,-0.389835,-0.155881
239650,2.700660,5.629965,6.508637,-0.018652,0.392233,-0.196116
239750,3.195062,5.218163,3.045424,0.449256,-0.021317,-0.147354
239850,3.885789,6.687006,4.302381,0.219032,0.019985,-0.072744
239950,3.496732,8.904037,7.624335,0.121507,0.218499,-0.004263
240050,6.212954,8.531737,7.694964,0.148953,-0.437531,0.008793
240150,2.545036,7.929596,1.532289,-0.012524,0.006928,-0.291243
240250,1.757344,8.483853,5.783194,-0.034907,-0.092995,0.107917
240350,1.818396,6.500257,4.744111,-0.128701,-0.320021,-0.037038
240450,3.624821,6.721721,5.331887,-0.435933,-0.068747,-0.164940
240550,3.343503,7.433996,4.657919,-0.387436,0.246478,-0.017320
240650,4.698621,7.754819,5.135562,-0.055158,-0.018386,0.063152
240750,2.273294,7.493851,9.775525,-0.235553,-1.161510,-0.132965
240850,3.755305,8.412027,5.750873,0.514805,-0.724512,-0.336542
240950,2.359486,5.552154,7.400477,-0.135896,0.364254,-0.200913
241050,2.547431,5.491102,3.561375,-0.010392,-0.343470,-0.339740
241150,4.103662,6.305130,4.523844,0.322686,-0.378643,-0.402625
241250,3.701436,7.182605,8.649054,0.126570,-0.386637,-0.147887
241350,7.586028,7.147889,7.206547,0.068481,-0.730107,-0.067415
241450,2.123657,7.399281,3.562572,-0.052760,-0.098325,-0.501216
241550,1.266533,9.489418,6.528988,0.031975,0.291510,0.115645
241650,2.199074,6.720524,4.461595,-0.276588,-0.289911,-0.122306
241750,2.006341,7.210138,4.954801,-0.216101,0.063951,-0.157746
241850,4.402937,6.250063,4.940435,-0.471639,0.042368,-0.111381
241950,3.781641,8.512584,5.334281,-0.124438,0.134297,-0.005063
242050,5.821501,10.620679,5.597643,-0.016521,-0.788729,0.137495
242150,-0.179565,8.358158,7.945158,1.107951,-0.109516,0.229158
242250,2.735375,6.256049,8.316259,0.007194,-0.265663,-0.256870
242350,3.350685,5.880159,3.165135,0.291243,0.422876,-0.056490
242450,2.266112,6.387730,5.392939,0.302168,-0.136695,-0.139626
242550,3.976769,7.299921,5.597643,0.374113,-0.370116,-0.088732
242650,5.261258,8.045714,2.906561,0.444726,-0.453786,-0.057289
242750,0.653617,8.719683,6.206968,-0.272058,-0.322686,-0.470040
242850,0.077812,10.180145,6.033388,-0.135629,0.886787,0.140159
242950,1.641225,6.335058,2.033874,-0.234753,-0.496686,-0.199314
243050,2.978387,7.200562,5.141548,-0.207841,-0.601672,-0.516138
243150,3.343503,8.429984,4.662708,-0.500949,-0.224628,-0.387170
243250,2.519897,8.605958,5.345055,-0.274456,-0.025314,-0.275256
243350,4.860229,9.342175,2.707842,-0.096193,-0.680012,-0.219832
243450,-0.512359,5.525817,13.084312,0.518003,-0.976585,-0.104720
243550,4.262876,8.002619,6.627151,-0.081005,-0.753023,-0.168404
243650,3.321955,6.731298,3.576937,0.166539,0.736236,0.165473
243750,2.700660,6.751649,5.216966,0.127103,0.026646,0.150818
243850,3.687071,7.072472,4.261679,0.257403,0.098325,0.204910
243950,4.455609,7.356185,6.834249,0.234753,0.002398,0.191054
244050,5.112818,7.613562,4.043807,0.107384,0.278187,0.265397
244150,1.023521,11.295844,6.546945,-0.082070,-0.283783,0.017587
244250,1.455675,8.807071,5.442020,0.160677,1.337642,0.552643
244351,1.995567,7.036559,2.949656,-0.083403,0.505213,0.136162
244450,2.472013,7.411252,5.633556,-0.177730,0.171069,0.128968
244550,3.629610,7.463924,4.630386,-0.227559,0.671485,0.312827
244650,3.530250,8.123527,4.991910,-0.080472,0.377577,0.310429
244750,3.999514,8.134300,4.347870,0.049029,-0.051694,0.388769
244850,1.294066,6.070498,10.155006,-0.163608,-0.932619,-0.045565
244950,3.448848,8.864532,5.250484,0.852147,0.688539,0.399694
245050,1.872266,5.717354,7.876924,0.272591,0.899844,0.661093
245150,3.081338,7.059304,4.760870,0.510542,0.499351,0.532925
245250,3.897760,7.231686,4.778827,0.538787,0.868934,0.821770
245350,3.797204,7.193379,6.235698,0.717051,0.990708,0.821770
245450,3.536236,7.885303,4.800375,0.608600,1.018952,0.744230
245550,3.752911,6.891710,6.557718,0.688273,1.227859,0.623256
245650,1.674744,10.157401,4.580108,0.701063,1.155914,0.613130
245750,2.409764,7.910442,6.664260,0.439930,1.320322,0.552910
245850,2.507926,8.832211,2.208651,0.314692,1.188156,0.565433
245950,2.024297,8.435969,4.629189,0.319755,0.579023,0.626720
246050,2.410961,8.816648,4.548983,0.264064,0.939014,0.632582
246150,2.415750,8.516175,4.469975,0.237152,1.042135,0.608867
246250,2.456451,8.609550,4.305972,0.192386,1.178297,0.711188
246350,2.339135,8.617929,4.223372,0.181994,1.083170,0.723979
246450,2.488773,8.665813,4.276044,0.018119,1.030677,0.801519
246550,2.229002,9.082404,4.572925,-0.149752,0.845485,0.728242
246650,1.713051,8.389283,4.405331,0.061553,0.766346,0.777804
246750,3.184288,6.744466,6.574478,0.125504,-0.232622,0.542518
246850,3.341109,6.885724,7.762002,0.493222,0.758619,0.823902
246950,2.986767,7.164649,5.475539,0.573960,0.628851,0.651767
247050,2.722207,7.807492,5.864597,0.276588,0.841489,0.582221
247150,3.220201,7.356185,5.710171,0.422876,0.593145,0.409286
247250,3.271677,7.358579,4.229357,0.248609,0.432469,0.227292
247350,3.925294,7.632715,5.360618,0.220364,0.216900,0.112714
247450,3.920505,7.785944,5.266047,0.067681,0.288579,0.207041
247550,2.536657,10.573992,6.256049,0.088199,-0.216634,0.143890
247650,0.883460,6.884527,10.394426,-0.162276,0.349066,0.238217
247750,2.636016,8.319851,2.576161,0.119375,0.079139,0.268061
247850,2.901772,6.726510,5.638345,0.037838,0.253139,0.338674
247950,2.498349,7.970297,4.104859,-0.078606,0.394364,0.243813
248050,3.239355,8.305486,4.165911,-0.412484,-0.091663,0.021317
248150,4.678270,9.409213,3.568558,0.195051,-0.013590,0.525730
248250,0.673968,7.431602,9.898827,0.295507,-0.398894,0.231556
248350,3.700239,7.200562,8.498219,-0.040769,-0.181727,0.070346
248450,3.342306,6.209362,3.981557,0.260067,0.586750,0.059688
248550,2.962825,6.558916,5.488708,0.114312,-0.176665,0.009593
248650,4.387374,6.648698,4.462792,0.199047,0.037571,0.009326
248750,4.644751,6.774394,8.271967,-0.017054,0.274989,0.104720
248850,5.655105,7.086837,6.570887,-0.053559,0.170003,0.042101
248950,2.120066,8.537724,3.421314,0.036239,-0.299770,-0.464977
249050,1.168370,8.699332,6.185420,0.249675,0.642175,0.269926
249150,2.011129,6.104017,5.480328,0.045299,-0.105519,-0.005862
249250,2.258929,7.285556,4.886566,-0.041568,0.610466,0.140426
249350,3.046622,7.378930,4.218584,-0.279519,0.246478,0.055957
249450,4.364630,8.166622,5.594052,-0.318956,-0.079672,-0.015455
249550,5.011064,10.951078,4.299986,0.253406,-0.136429,0.393832
249650,-0.952892,8.090008,9.660604,0.900377,-0.545982,0.224628
249750,3.068170,5.987898,8.983045,0.054891,-0.406089,-0.052227
249850,2.501941,5.992687,3.543418,0.264331,0.749026,0.074876
250050,4.947618,6.713342,4.503493,0.292842,-0.082337,-0.051161
250150,4.847061,8.433576,4.657919,0.181727,0.347201,0.111914
250250,-0.367510,13.125013,9.951499,-0.551844,0.015188,0.198515
250350,0.875081,7.738060,8.415619,-0.230224,0.433534,0.210505
250450,1.472434,7.809886,2.566584,-0.072478,0.000000,-0.014123
250550,1.437718,7.013814,5.404911,-0.312028,-0.312560,-0.108450
250650,3.013103,6.938396,4.474763,-0.354662,0.058622,-0.200113
250750,3.459621,8.157045,5.847837,-0.524398,-0.073810,-0.132165
250850,4.169502,7.936779,3.946841,0.005063,-0.191853,-0.089265
250950,1.985990,6.008249,11.616667,0.128701,-1.837525,-0.506812
251050,2.837129,8.738836,6.062119,0.716518,-0.475369,-0.237418
251150,2.027889,6.086061,6.619968,-0.022383,0.337075,-0.223029
251250,2.391808,6.218939,4.242526,0.117776,-0.688539,-0.292576
251350,3.317167,6.734890,4.356250,0.227292,-0.053292,-0.231023
251450,3.159149,7.340622,7.733272,-0.004796,-0.498018,-0.097792
251550,5.615600,8.021772,4.116830,0.142291,-0.459648,-0.198515
251650,1.042675,9.498995,4.660314,0.003198,-0.054092,-0.558239
251750,0.243011,8.779537,7.295133,-0.208374,-0.042900,-0.042368
251850,1.319205,7.672219,4.314352,-0.251541,-0.824435,-0.424741
251950,1.678335,7.918822,5.147533,-0.611531,-0.767412,-0.510809
252050,4.284424,6.519411,5.448006,-0.537721,-0.957666,-0.717583
252150,3.876213,7.117962,5.398925,-0.547580,-0.578490,-0.446058
252250,3.902549,7.281964,5.321113,-0.396763,-0.540386,-0.355994
252350,0.617704,7.127539,9.364920,-0.373047,-1.685375,-0.537988
252450,4.600459,6.673837,7.779958,-0.166806,-1.442361,-0.738101
252550,2.601300,5.923255,6.427235,-0.278187,0.067948,-0.236086
252650,2.743755,5.498284,4.814740,-0.200380,-0.940613,-0.529194
252750,4.125209,6.015432,5.713762,0.195317,-0.539320,-0.469507
252851,4.364630,6.845023,6.454768,0.179329,-0.638711,-0.418879
252950,5.236119,6.560112,5.913678,0.005063,-0.537455,-0.441528
253050,0.752976,12.048820,7.897274,-0.270992,-0.491623,-0.258735
253150,1.228225,7.186196,8.706514,-0.334144,-0.771409,-0.434067
253250,1.800440,8.710106,2.364274,-0.173201,-0.838824,-0.612331
253350,1.407791,7.811083,5.620389,-0.387703,-1.074643,-0.616594
253450,2.716222,7.958326,4.513070,-0.537455,-1.314193,-0.905706
253550,2.998738,8.250419,6.153099,-0.575825,-1.291011,-0.982980
253650,3.371036,8.113950,4.594473,-0.545982,-1.277688,-1.005896
253750,3.720589,7.588422,4.528633,-0.632848,-1.180962,-0.830830
253850,2.504335,6.666655,12.398374,-0.723712,-1.591048,-1.207608
253950,3.558981,6.221333,3.412935,-0.479100,-0.883590,-0.738900
254050,2.158373,6.117185,6.885724,-0.250741,-0.413283,-0.427139
254150,2.371457,6.098032,8.257602,-0.179862,-0.766346,-0.548646
254250,2.313996,6.370971,6.762423,-0.298704,-0.732772,-0.513473
254350,2.572570,6.331466,7.259220,-0.325884,-0.547847,-0.513207
254450,2.828749,6.526594,7.133524,-0.336542,-0.629118,-0.523865
254550,2.669535,5.973533,7.141904,-0.252873,-0.436466,-0.464178
254650,2.706645,6.360197,6.963536,-0.112181,-0.529994,-0.397828
254750,3.154361,5.971139,7.206547,0.053026,-0.515605,-0.390101
254850,3.124433,6.223727,7.237672,0.110049,-0.283250,-0.191853
254950,2.415750,6.745663,7.107188,0.101789,-0.196383,-0.115645
255050,2.588132,6.837840,6.293159,0.243547,-0.326949,-0.219032
255150,2.606089,7.298724,6.339846,0.293375,-0.302168,-0.163874
255250,2.719813,7.450756,6.046556,0.118842,-0.339740,-0.118842
255350,2.670732,7.507020,6.153099,0.073544,-0.308297,-0.182260
255450,2.934094,7.954735,5.376180,0.090597,-0.317357,-0.201179
255550,2.780865,7.850587,5.530606,0.086600,-0.368784,-0.248876
255650,2.974796,7.866150,5.582081,0.037571,-0.281118,-0.207574
255750,2.871845,7.881712,5.219360,0.079672,-0.215835,-0.159345
255850,2.682703,7.921216,5.341464,0.037038,-0.177464,-0.147887
255950,2.710236,7.751228,5.512650,-0.007194,-0.143623,-0.114312
256050,2.998738,8.068460,5.305551,0.002931,-0.174000,-0.066616
256150,2.691083,7.860164,5.361814,0.024515,-0.072744,-0.008527
256250,2.849100,7.835025,5.651513,0.035173,-0.130034,-0.033841
256350,2.817975,7.796718,5.365406,0.033041,-0.063418,0.009859
256450,2.784456,7.819463,5.474342,0.032775,-0.073810,0.030910
256550,2.529474,7.990648,5.479131,0.051960,-0.088998,-0.011191
256650,2.631228,7.929596,5.498284,0.077807,-0.090864,-0.071678
256750,2.549825,7.918822,5.742493,0.139626,-0.081005,-0.100456
256850,2.454057,8.124723,5.330690,0.039436,-0.131632,-0.145755
256950,2.521094,8.432379,4.946421,0.039703,-0.222763,-0.196916
257050,2.260126,8.319851,4.891354,0.057556,-0.301902,-0.255538
257151,2.182315,8.409634,5.074511,-0.063685,-0.419678,-0.324551
257250,2.224213,8.234857,5.105635,-0.136695,-0.598208,-0.385305
257350,2.438494,8.118738,4.991910,-0.242481,-0.604603,-0.390368
257450,2.596512,8.122330,5.245696,-0.332812,-0.655498,-0.357593
257550,2.673126,8.119935,5.085284,-0.443394,-0.676282,-0.245145
257650,2.185906,7.641095,6.011840,-0.317890,-0.465510,-0.193185
257750,2.662352,8.001422,5.819107,-0.433268,-0.960064,-0.416747
257850,1.752556,7.100005,5.928043,-0.436199,-0.421277,-0.464178
257950,4.880580,6.561310,5.402516,-0.314159,-1.119142,-0.567299
258050,3.818752,6.291962,6.873753,-0.236619,-0.425008,-0.270193
258150,3.709816,6.033388,6.324284,-0.038904,-0.410086,-0.231289
258250,3.659537,6.239290,6.920440,-0.030643,-0.128435,-0.163608
258350,4.235343,5.835866,6.374562,0.058089,-0.218499,-0.239816
258450,4.478354,5.740098,6.557718,0.227292,-0.015721,-0.108717
258550,3.335123,9.173384,5.893328,0.058888,-0.488426,-0.173734
258650,1.018733,7.267599,6.236896,0.199047,0.526263,0.121240
258750,1.520318,9.350554,3.718195,0.126303,-0.358925,-0.059954
258850,3.211822,7.523779,5.397728,0.158012,-0.304567,-0.040502
258950,2.645593,7.782352,5.404911,0.041035,0.213436,0.061286
259050,2.996343,7.814674,5.204995,-0.191054,0.011458,-0.078340
259150,3.482366,7.542933,4.560954,-0.220364,-0.140692,-0.155081
259250,3.538630,8.008605,5.007473,-0.138560,0.100989,0.021317
259350,4.135983,9.932345,4.316746,-0.053026,-0.107651,0.046364
259450,1.216254,7.498640,7.337031,0.160144,-0.252606,0.249409
259550,3.002329,6.287174,7.624335,0.105519,-1.116744,-0.363988
259650,3.150769,7.086837,6.123171,0.000533,0.277654,0.192652
259750,2.548628,6.284780,6.189012,-0.059155,0.020784,-0.045299
259850,3.250129,6.616376,5.367800,0.171868,-0.086600,-0.081005
259950,3.772065,6.532579,5.902905,0.126836,-0.179862,-0.186257
260050,4.066552,7.265205,5.839458,0.224894,-0.143623,-0.098858
260150,6.039374,8.251616,7.538144,0.207041,-0.268328,-0.144689
260250,4.028244,6.901287,2.142811,0.353596,-0.157746,-0.560637
260350,0.802058,8.704121,6.496666,-0.077541,0.192386,0.295773
260450,1.783680,8.311471,4.897339,-0.086600,-0.244613,-0.026113
260550,2.112883,7.817069,5.482722,-0.370916,-0.314959,-0.099124
260650,3.457227,7.344213,5.092467,-0.256870,-0.216101,-0.251008
260750,3.262100,7.727286,4.954801,-0.350931,-0.272325,-0.316025
260850,4.028244,7.973889,5.844246,-0.374380,-0.281384,-0.289112
260950,4.861426,9.018958,3.914520,-0.217966,-0.474570,-0.313893
261050,0.624887,6.828263,8.494628,0.452453,-0.769011,-0.100723
261150,3.640384,6.312313,8.485051,-0.090864,-0.875862,-0.391167
261250,2.603694,6.872556,4.619612,-0.087933,0.034107,-0.243280
261350,3.123236,6.289568,6.189012,-0.253939,-0.592613,-0.308830
261450,3.945644,7.013814,4.941632,0.082870,-0.371449,-0.309896
261550,4.436456,6.368577,6.550536,0.009859,-0.369317,-0.242214
261650,4.572925,7.291541,5.659893,0.087400,-0.169470,-0.268061
261750,3.724181,9.809045,7.378930,0.163874,-0.321354,-0.081271
261850,4.566940,5.796362,5.750873,-0.190787,-0.612864,-0.424475
261950,1.393425,8.664616,3.640384,-0.135896,-0.010126,-0.070879
262050,1.853112,7.443573,5.025429,0.012790,-0.435933,-0.147087
262150,3.272874,7.665037,5.554548,-0.196916,-0.296306,-0.239283
262250,2.914941,7.551312,5.324705,-0.371715,-0.114046,-0.192119
262350,3.620033,7.501034,4.989516,-0.323485,-0.238217,-0.232355
262450,3.645172,7.448361,5.257667,-0.211571,-0.142824,-0.121240
262550,4.545392,9.056067,6.433220,-0.363188,-0.916098,-0.439930
262650,2.110489,7.380127,5.007473,0.721314,-0.577691,-0.048230
262750,2.355895,6.582858,9.350554,0.128968,-0.226760,-0.077274
262850,2.898181,6.767211,4.274847,-0.107651,-0.344270,-0.080205
262950,3.490746,6.561310,5.603629,0.069813,-0.223828,-0.162809
263050,4.504691,6.822278,5.003881,0.151617,-0.288046,-0.130567
263150,4.661511,6.441600,6.926425,0.087133,0.108983,0.078606
263250,5.546168,6.470330,5.376180,0.206242,0.011724,0.093528
263350,2.057816,8.921992,5.389348,-0.177997,-0.029044,0.196383
263450,0.166397,8.410830,8.135497,0.087666,0.620058,0.187856
