time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
303152,1.161188,5.475539,7.739257,0.207308,0.178530,0.450588
303252,1.231817,5.585672,8.127118,0.169737,0.184126,0.444459
303352,1.383849,5.493496,8.188169,0.049029,0.152683,0.464711
303452,1.266533,5.688623,8.163031,0.092462,0.058355,0.299237
303652,1.905785,6.525397,12.297817,-0.444193,-0.076475,0.341072
303752,-2.079364,3.029862,7.254431,-0.628585,-0.144689,0.079672
303852,-0.621295,3.045424,9.583989,-0.540119,0.490025,0.393299
303952,-0.295684,1.304840,6.666655,-0.832429,-0.414616,-0.251541
304052,1.387440,2.181118,7.990648,0.142291,-0.084469,-0.111381
304152,0.432153,3.497929,7.261614,-0.200646,0.197182,0.251274
304252,1.987187,3.278859,8.784326,0.545449,0.127369,0.259002
304352,1.001973,3.339911,10.727221,0.504946,0.374113,0.391167
304452,2.172738,5.773617,10.638636,0.368518,-0.061819,-0.096459
304552,-1.704672,4.052186,9.581595,-0.058622,0.367185,0.682410
304652,-2.353500,2.952051,9.579201,0.584885,-0.080205,0.424741
304752,-0.305261,4.313154,7.715315,0.244346,0.041568,0.199580
304852,0.384269,4.685453,6.548141,0.408220,0.093795,0.106851
304952,1.833959,4.880580,7.608773,0.172401,0.015721,0.065283
305152,0.372298,4.353856,7.303512,-0.007727,-0.077274,0.051960
305252,-0.058658,7.064092,9.147048,0.252873,-0.155081,-0.161743
305352,4.850653,9.078813,14.033613,-0.103121,0.001865,0.100989
305452,-0.984017,4.098873,8.744822,-1.122340,0.429538,0.264597
305552,-2.144008,3.525462,7.654263,-0.130567,0.684809,0.581954
305652,-1.590947,1.916559,9.775525,-1.268894,0.115645,0.408220
305752,-0.350751,6.367379,10.128671,-0.452986,-2.323819,1.048530
305852,-0.071826,-3.916914,3.529053,1.617694,-1.857244,-0.389035
306052,1.917756,2.285265,4.687847,-1.212404,-0.663492,-1.458349
306252,5.617994,3.320758,13.165715,0.221697,0.796456,0.338407
306352,4.258088,5.240908,9.980229,0.414349,0.707458,-0.066083
306452,1.557428,4.402937,9.914390,0.314692,0.784732,0.080472
306552,-0.260968,4.414908,8.297106,-0.097792,0.434600,0.767145
306652,0.262165,3.290830,8.252813,0.379443,0.112181,0.246211
306752,1.303643,3.606865,6.889316,0.315758,-0.179596,-0.024781
307052,2.646790,4.632780,8.708909,0.147887,0.049562,-0.085801
307152,2.565387,7.781156,10.680533,0.268594,-0.114845,-0.467109
307252,4.926070,7.216124,11.289858,-0.103654,-0.203044,-0.197182
307352,0.490811,4.973954,7.800309,-0.572894,0.158012,0.206508
307452,-0.047884,4.174291,8.880095,0.176398,0.353596,0.469240
307552,1.593341,3.408146,9.599552,-0.844420,0.096193,0.636046
307652,1.881842,5.182250,8.846576,0.601406,-2.152484,1.246778
307752,-0.901417,-0.848745,-0.022745,-1.217734,-1.435167,0.613397
307952,1.734599,3.564966,3.259706,-0.886787,-0.476168,0.680545
308052,7.498640,3.502717,8.883685,0.076475,-0.326949,-0.222763
308152,7.400477,4.663905,12.275072,0.219565,0.771942,0.265397
308252,1.990779,4.669890,10.763134,0.605669,1.111149,-0.007194
308352,1.100136,4.618415,9.136273,0.367452,0.483896,0.114845
308452,2.802413,4.423288,8.524555,0.390900,-0.037838,0.486028
308552,1.816002,4.141969,6.951565,0.358392,-0.042368,0.590214
308652,1.808819,3.438074,7.140707,0.293109,0.252340,0.708257
308752,2.667141,3.828329,6.760028,0.249142,-0.019452,0.373580
308852,3.736152,4.101267,7.965509,0.168937,-0.146021,0.268861
308952,4.598064,4.892551,9.464279,0.204377,-0.381574,0.031709
309052,4.790798,4.308366,8.706514,-0.099390,-0.249942,-0.031443
309152,3.011906,4.459201,7.848193,-0.133764,0.141225,0.350398
309252,1.760935,3.962404,7.935582,-0.174266,0.464711,0.174266
309352,2.104503,2.713828,10.139444,0.196116,0.343470,0.647237
309452,3.445256,3.248932,8.212111,-0.105519,0.017320,0.302435
309552,2.698265,2.697068,7.031770,-0.132432,0.002398,0.431136
309652,3.350685,2.171541,8.517372,0.120974,0.313360,0.771675
309752,3.851074,1.593341,8.921992,0.235819,0.086067,0.540386
309852,2.782062,2.160767,7.882909,0.433002,0.208907,0.617127
309952,2.974796,2.967613,10.180145,0.318156,0.018652,0.291510
310052,2.985569,5.191826,7.989451,0.223296,-0.418879,0.211038
310152,4.649539,4.891354,8.058883,0.378110,0.123106,0.815642
310252,3.185485,4.582502,7.439982,0.426606,0.066616,0.376245
310352,3.658340,4.716578,7.320271,0.581688,0.243547,0.706126
310452,3.254917,3.333926,8.848969,0.416747,0.067149,0.425541
310552,4.320337,3.384204,9.044097,-0.026113,-0.994971,-0.419945
310652,5.328296,5.843049,7.155072,-0.047963,-0.714652,-0.218233
310752,6.202179,5.706580,4.966772,0.139893,0.126570,0.501749
310852,4.927267,0.963666,11.218032,0.454052,-0.079139,0.172934
310952,1.716643,3.058593,7.599196,-0.385838,-1.169504,-1.656864
311052,2.476802,5.766435,7.566875,0.719715,1.128735,-1.512974
311152,4.422091,5.985504,6.587646,-0.016521,1.310462,-0.913966
311252,5.708974,7.225701,8.413225,0.340273,0.794325,0.149219
311353,0.957681,5.726931,7.453150,0.118309,1.156980,1.568398
311452,0.796072,6.257246,7.290344,-0.366386,1.211072,1.222796
311552,1.567005,5.712565,7.818265,0.092729,0.266462,0.506279
311652,2.240973,5.329493,8.227674,0.063418,0.457516,0.455118
311752,0.610521,6.590040,7.639898,-0.421544,0.622989,0.697599
311852,0.104148,6.327875,7.084443,-0.315225,0.663225,1.069580
312052,-0.142455,5.843049,7.344213,-0.022383,0.625920,1.191354
312152,0.069432,5.482722,7.931990,0.083936,0.543583,0.956067
312252,-0.239420,5.983110,7.863756,-0.082603,0.828698,1.108217
312352,0.788889,6.120777,7.545327,-0.138028,0.353862,0.757286
312452,0.223858,6.101623,8.416816,-0.065017,0.077008,0.597942
312552,-0.074220,5.847837,9.297882,0.170536,-0.281118,0.157479
312652,-0.869095,3.900155,8.319851,0.293642,-0.547580,-0.057289
312952,0.500388,4.408922,8.131907,-0.284315,-0.114046,0.298971
313052,1.094150,3.525462,7.225701,-0.285115,0.446591,0.727176
313252,0.715866,4.107253,8.802282,0.397828,0.215035,0.228092
313352,1.748964,6.136339,11.629835,0.271259,0.386104,0.132165
313452,-0.826000,7.747637,12.630611,-0.714919,0.672018,0.292576
313552,-3.393781,3.834314,6.505046,0.444726,0.323752,-0.001066
313652,-1.662773,4.492720,9.216479,0.059954,0.194518,0.394364
313752,-2.585738,4.947618,7.681796,0.328282,-0.235020,0.021051
313852,-0.742203,3.922899,7.181408,0.263265,-0.219032,-0.038371
313952,-0.713472,3.493140,6.311116,0.047963,-0.096193,0.252606
314052,-0.077812,3.987543,6.613982,0.173201,0.026913,0.098325
314252,-0.600945,6.501455,8.799889,-0.033041,0.075142,0.016787
314352,-0.723049,7.819463,10.979809,0.039436,0.031709,-0.392233
314452,0.949301,6.613982,12.411542,-0.073277,-0.409819,-0.121240
314552,-3.284845,3.303998,7.122750,-0.329614,-0.014389,0.147354
314652,-1.880645,2.474407,9.047688,0.032775,-0.448456,0.087666
314752,-0.719458,3.640384,8.148665,-0.204643,0.040236,0.386104
315052,0.398635,3.876213,6.651093,-0.354395,0.272058,0.558239
315152,0.705092,4.114436,8.572439,0.505746,-0.215568,-0.061286
315252,1.150414,4.655525,12.737153,0.390634,0.300037,0.002665
315352,0.183156,7.467515,11.901577,0.001066,0.673617,-0.006662
315452,-2.873042,3.184288,6.825869,0.136429,0.490025,0.015455
315552,-2.548628,3.524265,8.601170,-0.167871,0.362922,0.589948
315652,-2.325967,4.643554,8.242040,0.322420,-0.432202,0.044499
315752,-1.738190,3.939659,6.958747,0.096459,-0.070346,0.357060
315852,-1.381454,3.744531,6.810307,-0.102055,-0.058089,0.256870
315952,0.319626,4.496311,6.600814,0.086600,0.013856,0.088466
316052,-0.657208,4.346673,7.759608,0.084735,-0.080472,0.039703
316152,-0.767342,6.290765,9.100361,0.201446,-0.027712,-0.211571
316252,1.373075,7.971495,12.865243,0.292842,-0.094861,-0.306165
316352,-1.352724,5.252879,11.186908,-0.496953,-0.253139,0.184126
316452,-3.412935,3.521871,7.025785,-0.010126,0.036239,0.027979
316552,-2.530671,2.780865,7.669825,-0.278187,-0.169737,0.357326
316752,-0.401029,2.650381,7.565677,-0.099657,-0.154548,-0.146821
316852,-0.057461,2.970007,7.201759,-0.435400,-0.126570,0.083136
316952,-0.065841,2.808398,7.095217,-0.176398,0.018652,-0.010925
317052,2.030283,4.811148,9.478644,0.580888,-0.081538,-0.192919
317152,1.586159,5.601235,14.732720,0.283516,0.445792,0.360257
317252,-1.312023,5.017050,11.676521,0.299504,0.826034,0.131366
317352,-3.421314,2.382231,8.517372,0.217433,0.475369,0.301636
317452,-2.491167,3.458424,6.943185,0.092995,-0.325884,0.297372
317552,-2.285265,4.203021,8.179790,0.350931,-0.137228,0.329614
317652,-1.784877,3.593697,7.331046,0.092462,-0.056490,0.308830
317752,-0.418985,3.582923,6.093243,0.213170,-0.131632,-0.039969
317852,0.292093,4.373009,8.231265,0.051960,-0.080205,0.192119
317952,-1.382651,5.153519,8.030152,-0.114312,0.262998,0.374113
318152,-0.599748,6.988675,10.170568,0.069280,-0.187590,-0.248077
318252,-0.654814,7.237672,13.375208,-0.298172,0.205443,-0.018119
318352,-2.019509,3.754108,6.769605,-0.636579,0.459115,0.415415
318452,-2.266112,3.057395,8.218098,-0.181194,0.231822,0.651767
318552,-1.662773,3.473987,8.798691,-0.135096,-0.152683,0.616061
318652,-1.085770,3.265691,7.590816,-0.199847,-0.159345,0.661093
318752,-0.597353,3.272874,6.293159,-0.082070,0.021583,0.701862
318852,-0.837971,3.526659,8.281544,-0.131632,0.254205,0.896380
318952,0.241814,4.311957,7.912837,0.109516,0.008260,0.742364
319052,0.442927,3.829526,10.117896,0.284049,0.211038,0.831096
319152,-0.477643,4.547786,12.173319,0.243547,0.443926,1.114879
319252,0.630872,5.580884,7.887698,0.083669,0.134564,0.601139
319352,-2.219425,5.306748,8.590396,-0.032508,0.566499,1.222530
319452,-0.677559,4.770447,8.190564,0.090597,0.321887,1.004031
319552,-0.251391,5.072116,8.073248,0.136962,0.354662,0.850815
319652,-0.064643,4.977545,7.933187,-0.040502,0.697599,1.222263
319752,-0.126893,4.935647,8.626308,-0.104453,0.428205,1.027213
319852,0.724246,5.711368,8.767567,-0.073277,0.023449,0.739433
319952,0.477643,5.464766,10.559627,0.143090,-0.106052,0.502282
320052,-1.574188,2.937685,7.374141,-0.156680,0.243813,0.813776
320252,0.410606,3.796007,8.301894,0.020518,0.187323,0.700530
320352,-0.451307,3.535039,8.859743,0.195850,0.318156,0.953403
320452,0.112527,3.817555,8.140285,-0.269660,0.399960,1.025881
320552,0.312443,4.045004,9.124303,0.146821,0.383972,0.806848
320652,0.908600,3.811569,9.427169,0.230224,0.166006,0.643773
320752,0.574608,4.094085,8.916007,0.158812,0.474836,0.911568
320852,-0.937330,4.627992,8.101978,-0.038904,0.436732,0.660560
321052,-1.981202,5.017050,8.420407,-0.084469,0.696266,1.024015
321152,-1.127669,4.562151,8.267179,0.098591,0.229424,0.543850
321252,-0.687136,4.651934,8.750807,0.046364,0.313626,0.534257
321352,0.114922,5.276821,7.773973,0.004796,0.264597,0.409020
321452,0.159214,5.227739,7.884106,0.081538,0.115378,0.353862
321652,-0.322020,6.531382,9.628283,0.111914,-0.081005,0.251541
321752,1.474828,6.968324,10.098742,-0.032242,-0.106851,0.096992
321852,-1.333570,4.570531,10.692505,-0.208640,-0.107917,0.389568
321952,-4.210204,2.246958,9.327810,0.086334,0.764481,0.203577
322052,-1.447295,2.537854,7.184999,-0.540119,0.728242,0.423675
322152,-1.102530,2.905364,6.689400,-0.218766,-0.439397,-0.242214
322252,-0.389058,2.779668,8.604761,-0.099923,-0.294441,-0.009060
322352,-0.044293,3.329138,8.151060,0.030910,-0.031709,0.222496
322552,-1.303643,4.192247,12.166136,0.252340,0.131632,-0.044499
322652,-0.169988,4.523844,9.646238,0.347201,0.114312,-0.273923
322752,-2.299631,4.169502,6.795941,0.238217,-0.017320,0.164407
322852,-2.397793,4.334702,8.263587,-0.020784,0.184658,0.531060
322952,-1.657985,3.664326,8.224083,0.165740,0.135363,0.113247
323052,-1.053449,3.697845,7.084443,0.157479,0.002132,-0.097525
323152,0.229843,4.997896,7.692570,0.121507,-0.038104,-0.181994
323252,-0.848745,5.043386,8.972271,0.051960,0.021317,0.146821
323352,-1.120486,6.101623,10.083180,-0.038637,-0.150818,-0.040769
323452,-0.685939,5.653907,10.906786,-0.081804,-0.181994,-0.008527
323552,-2.306813,2.267309,6.781576,-0.245412,-0.272858,-0.178263
323652,-1.748964,3.150769,7.973889,0.091397,-0.096992,-0.035706
323752,-0.914585,2.596512,8.371326,-0.359458,-0.128968,-0.168937
323852,-0.520739,2.662352,7.763199,-0.177997,-0.266196,-0.342404
323952,1.413776,4.534618,7.739257,0.074609,-0.345335,-0.152949
324052,0.082600,3.371036,12.728773,0.313626,0.002398,0.247011
324152,-1.290475,4.622006,10.223241,-0.200646,0.471106,0.303767
324252,-3.347094,4.592079,8.322245,0.217700,-0.098591,0.439663
324452,-1.879448,4.333505,6.919243,0.109250,0.189188,0.352530
324552,-1.110910,4.096479,7.659051,0.305366,-0.111115,-0.092995
324652,-0.423774,5.137957,7.720103,0.092729,0.055158,-0.050894
324752,-0.274136,4.631583,8.049306,0.049828,-0.134031,0.005596
324852,-0.863110,5.470751,9.731233,0.039170,-0.156147,0.011191
324952,-1.268927,6.301539,10.921151,0.062352,-0.102322,-0.209440
325052,-1.332373,4.370615,8.754398,-0.306965,-0.269926,-0.097525
325152,-1.978808,3.734955,6.962338,-0.063685,-0.300570,-0.417280
325252,-1.635240,2.730587,8.912416,-0.171335,-0.072478,-0.026913
325452,-0.027533,3.614048,8.079233,-0.046631,-0.244080,-0.233155
325552,1.175553,4.003105,9.593566,0.421277,0.000533,0.096459
325652,-1.906982,3.494337,11.129447,0.048230,0.413816,0.436199
325752,0.108936,5.015852,11.038467,0.572628,-0.168404,-0.020784
325852,-2.625242,4.365827,7.821857,-0.025314,0.268861,0.703461
326152,-0.873884,4.404134,8.136695,0.092729,0.129234,0.121240
326352,-0.469264,5.251681,8.734048,0.008793,-0.053026,0.058888
326452,0.341174,7.323863,10.419566,0.262199,-0.451654,-0.126836
326552,-2.055422,5.091270,11.985373,-0.291510,-0.088466,0.289645
326752,-1.382651,3.064578,9.006987,0.086334,-0.245945,-0.256603
326852,0.112527,3.163938,7.866150,-0.245678,0.049029,-0.019985
326952,-0.100556,3.606865,7.447165,-0.240616,-0.151884,-0.043966
327052,0.310049,3.691859,8.579621,-0.090064,-0.072478,0.087933
327152,0.864307,3.681085,9.247604,0.086867,-0.037038,0.205176
327252,-0.530316,3.501520,11.789049,0.508144,0.147887,0.061553
327352,0.092177,5.440824,10.838552,0.199314,0.347734,0.063152
327452,-2.236184,3.690662,6.811504,0.205976,-0.040769,0.266995
327552,-2.371457,4.230555,9.027337,0.039703,0.017054,0.412484
327652,-1.189918,4.104859,7.459136,0.095127,-0.069547,0.164674
327752,-1.095347,3.805584,7.423223,0.071412,0.233954,0.164940
327852,0.308852,5.001487,7.848193,0.130034,0.054625,-0.170003
327952,-0.186748,5.013458,7.916428,0.041568,-0.010658,-0.058622
328052,-0.784101,6.406884,9.303867,0.056490,0.001865,-0.003997
328152,-2.451663,6.120777,12.310986,-0.164407,-0.044766,-0.095394
328252,-2.285265,2.239776,6.894104,-0.442861,-0.209706,-0.286980
328352,-1.355118,2.922123,8.854955,0.270992,-0.423942,-0.388769
328452,-1.449689,3.082535,7.061698,-0.244080,0.209440,0.146288
328552,-0.836774,2.489970,7.441179,-0.358392,-0.054358,-0.058888
328652,-0.472855,3.453636,9.264363,-0.018386,-0.270193,-0.220631
328752,0.039504,4.170700,9.475053,0.326683,0.005329,0.044766
328852,-0.556652,3.767276,9.641450,0.113779,0.112447,0.154815
328952,-1.030704,5.316325,10.716447,0.076475,0.256337,-0.034374
329052,-2.229002,3.918111,7.831434,0.139626,0.106585,0.349599
329152,-2.948459,4.109647,8.480263,0.019452,0.037038,0.474570
329252,-1.373075,4.407725,7.199365,0.241415,-0.173734,0.330147
329352,-1.198298,4.104859,7.948750,0.105786,0.078606,0.390900
329452,-0.363919,5.404911,7.936779,0.043433,0.111914,0.334410
329552,-0.293290,5.364209,7.902063,0.072478,-0.027446,0.271792
329652,-0.956484,5.844246,8.880095,-0.121773,-0.003198,0.252873
329752,-0.407014,6.351817,10.189722,-0.118576,-0.146021,-0.031709
329852,-0.639252,4.133589,10.435128,-0.448190,0.031443,0.018919
329952,-1.513135,3.523068,7.196970,-0.155881,-0.093795,0.195850
330852,-1.444901,5.246893,9.038112,-0.098058,0.248876,0.856677
330952,-0.951695,4.594473,7.857770,-0.009060,0.670686,1.001366
331052,-0.475249,4.886566,7.939173,0.143357,0.053825,0.666689
331152,-0.787692,4.973954,8.316259,-0.057556,0.431936,0.980315
331252,-0.341174,4.838682,8.514978,-0.053292,0.442594,0.762349
331352,0.422577,5.513846,8.699332,-0.055424,-0.105786,0.518802
331452,1.001973,6.212954,7.970297,-0.038104,-0.028245,0.719449
331552,-0.638055,4.808754,9.330204,0.017320,-0.151884,0.618992
331652,-1.286883,3.456030,9.445126,0.062885,0.277920,0.657096
331752,-0.448913,3.936068,8.318654,-0.142025,0.123639,0.771409
331852,0.153229,3.792415,8.445546,0.007194,0.308031,0.867868
331952,-0.134075,3.665523,8.681376,0.065283,0.361590,0.830830
332052,0.567426,3.961207,8.394072,0.041035,0.366119,0.764214
332152,1.072602,3.974375,9.064447,0.222230,0.477234,0.740766
332252,0.460884,3.825934,8.912416,-0.078606,0.545715,0.859608
332452,-0.894234,6.327875,7.590816,0.054891,0.246744,0.668554
332552,-0.816423,4.820725,8.318654,0.056224,0.486294,0.906505
332653,-0.611719,4.791995,7.851785,0.036772,0.223828,0.720781
332752,-0.811634,5.079299,8.034941,-0.062619,0.656564,0.963795
332952,-0.094571,5.324705,8.306683,-0.114312,0.095660,0.650701
333052,-0.316035,5.357026,8.935161,-0.127369,0.021850,0.590481
333152,-1.866280,3.041833,8.808268,-0.031709,-0.407155,0.225694
333252,-1.974019,3.672705,11.269507,-0.136962,0.026913,0.304833
333352,-0.439336,3.468001,8.711303,0.146821,0.195583,0.099390
333452,0.451307,4.165911,8.133103,-0.296839,0.053825,0.422077
333552,-0.721852,3.392584,8.662222,-0.310162,0.143623,0.443660
333652,-0.233435,3.782839,8.315063,0.180129,0.104986,0.116178
334152,-3.053804,3.421314,8.157045,0.409286,-0.147887,0.085534
334352,-0.826000,3.793612,6.896498,0.128701,-0.053825,0.143090
334452,-1.326388,3.733757,8.067263,0.081005,0.076741,0.107917
334552,0.217872,4.770447,7.970297,0.150018,-0.096459,-0.057289
334652,-0.861913,4.836287,8.202535,-0.003198,0.065017,0.174000
334752,-1.572991,6.687006,11.025299,0.125504,-0.219832,-0.222230
334852,-0.414197,6.083666,12.249933,0.059421,-0.321887,-0.082870
334952,-2.618060,1.286883,6.452374,-0.383173,-0.420211,-0.312560
335052,-1.356315,2.352303,8.700529,0.402358,-0.238217,-0.211305
335152,-0.764947,3.216610,7.040150,-0.345602,0.237418,0.034374
335252,-0.183156,2.652776,7.945158,-0.302968,-0.254205,-0.230757
335352,0.276530,3.318364,7.530962,-0.116977,0.215568,0.164674
335452,0.745794,3.875015,10.299856,0.277121,0.169204,0.198515
335552,-2.765303,4.031836,13.411120,0.039703,0.349865,0.291776
335652,-1.841141,3.548207,10.797850,0.317890,0.106319,0.347734
335752,-3.223793,3.507505,7.386112,0.494821,0.116444,0.250475
335852,-2.032677,3.982754,8.039729,0.002398,0.012257,0.357060
335952,-1.408988,3.664326,7.534553,0.244080,-0.134830,0.069280
336052,-1.418565,3.639187,8.198944,0.051960,0.131632,0.038371
336152,0.511162,5.427655,7.756016,0.254472,-0.264864,-0.242214
336252,-0.646434,5.224148,8.319851,0.089531,-0.233954,0.054358
336352,-0.343568,6.864176,11.070788,0.119642,-0.211838,-0.036239
336452,-1.829170,5.097255,11.107899,-0.407155,-0.139626,0.204377
336552,-2.348712,2.288857,8.898050,0.001066,-0.116178,-0.481764
336752,-0.592565,2.632425,7.729680,-0.461513,0.199580,0.115112
336852,-0.089783,3.198653,8.986636,-0.172668,-0.274989,-0.213170
336952,0.191536,3.806781,7.453150,-0.127103,-0.157213,0.063951
337052,-0.585382,3.768473,10.326192,0.252340,0.033308,0.190521
337152,-2.699462,4.738125,12.828133,0.124172,0.127902,-0.036239
337252,-0.373495,4.076128,8.562862,0.176132,-0.155348,0.291510
337352,-4.041412,3.570952,8.761581,-0.004796,0.287779,0.552377
337452,-1.440112,3.834314,7.930793,0.074077,0.029044,0.244613
337552,-1.758541,3.535039,7.509414,0.099390,0.218766,0.112447
337752,-0.308852,5.322310,8.514978,0.138294,-0.083403,0.036239
337852,-2.117671,6.312313,10.629059,0.080472,-0.324285,-0.061553
337952,-1.000776,5.418078,12.108675,-0.024515,-0.364521,-0.245945
338052,-2.777274,1.829170,6.493075,-0.312028,-0.213969,-0.179329
338152,-0.741005,2.367866,8.366538,0.214769,-0.431403,-0.261400
338252,-1.408988,3.393781,7.436390,-0.290711,0.184658,0.056757
338352,-0.260968,3.272874,8.022970,-0.258469,-0.280052,-0.254472
338452,-0.005986,2.967613,8.318654,-0.184392,-0.205176,-0.044766
338552,0.817620,3.809175,10.491392,0.297639,0.062352,-0.019985
338652,-1.036689,4.341885,11.852495,0.260334,0.256070,0.222230
338752,-0.415394,4.404134,10.316615,0.445525,0.351730,0.296839
338852,-3.666720,3.855862,7.357382,0.429804,0.120175,0.151617
338952,-1.637634,4.309563,7.483078,0.264597,-0.078074,0.116178
339052,-1.021127,3.444059,7.302315,0.168138,0.010925,0.226760
339352,-1.315614,5.313931,9.453506,-0.041835,-0.061819,0.067149
339452,-1.179144,6.852205,11.374852,0.142557,-0.294708,-0.313093
339552,-3.059790,3.904943,11.018116,-0.250475,-0.381308,-0.059688
339652,-1.255759,2.445677,8.506598,-0.125770,-0.337075,-0.305899
339752,-0.147243,2.146402,9.338584,0.200113,-0.313093,-0.304034
340052,0.167594,3.391387,8.037335,-0.076475,-0.060487,0.043433
340252,-3.075352,4.698621,12.913127,-0.126836,0.328815,0.029577
340352,-1.155202,3.398569,9.163807,0.033841,0.017587,0.299237
340452,-3.347094,3.128025,8.476671,0.340273,0.132165,0.377577
340552,-2.375048,3.684676,8.340201,0.224095,-0.161210,0.019718
340653,-1.132457,3.314772,7.068881,0.277920,0.070346,0.035706
340752,-0.636858,4.125209,8.366538,0.058089,0.195850,0.107651
340852,-0.541090,4.863821,8.238448,0.090064,-0.042101,0.008527
340952,-1.447295,5.600038,8.983045,0.006928,-0.212104,0.068481
341052,-0.821211,6.801927,10.245986,0.159611,-0.518003,-0.162009
341152,-2.485181,4.013879,11.323377,-0.344802,-0.118842,0.163342
341252,-0.830788,3.196259,6.764817,0.037571,-0.476968,-0.563302
341352,-0.023942,2.319981,10.277111,0.187323,-0.311228,-0.193985
341452,-0.501585,3.148375,8.273164,-0.233954,0.611265,0.345335
341552,-0.074220,3.861847,7.651869,-0.230490,-0.192652,-0.074077
341652,0.329203,3.487155,8.069656,-0.108983,0.002132,0.150818
341752,0.330400,3.687071,9.581595,0.250475,-0.010392,0.088732
341852,-1.836353,4.098873,12.012907,-0.254738,0.234753,0.182527
341952,-2.115277,4.871003,11.986570,0.137761,0.135896,0.458049
342052,-2.066196,4.040215,7.120356,0.338407,-0.033841,0.232622
342152,-1.541866,4.564546,7.928399,0.200646,-0.043433,0.321354
342352,-1.016339,3.803190,7.557298,-0.054891,0.281118,0.473504
342452,0.685939,5.529409,7.649475,0.154815,0.018386,0.264597
342552,-0.280122,5.182250,8.634688,-0.022916,0.083936,0.547047
342652,-0.659603,7.249643,9.730036,-0.010658,0.222496,0.394631
342752,-0.222661,6.035782,11.243171,-0.167072,0.064217,0.305100
342852,-1.125275,2.698265,6.835446,-0.444992,0.025047,0.286447
342952,-1.203086,3.197456,7.833828,0.128701,-0.188122,0.326150
343052,-1.148020,3.807978,9.306262,-0.045032,0.080738,0.470306
343152,-0.100556,3.634398,7.605182,0.062619,0.205443,0.588616
343252,0.853533,4.217386,7.785944,0.122040,0.311761,0.863072
343352,-0.379481,4.004303,8.410830,-0.144689,0.473770,1.184426
343452,0.144849,4.108450,8.688558,0.068481,0.212904,0.801519
343552,1.088165,4.321534,9.452309,0.218499,0.123106,0.670686
343652,-0.040701,3.551798,9.907207,0.030377,0.584086,0.944876
343752,0.131681,4.656722,7.661446,-0.180395,0.468974,0.478300
343852,-1.085770,5.784391,8.232463,0.080472,0.126303,0.672551
343952,-0.451307,4.738125,8.933964,-0.159345,0.604070,1.232123
344052,-0.994791,5.145139,7.492654,0.070879,0.146021,0.760217
344152,-0.241814,5.121197,8.446744,0.023182,0.249409,0.740766
344352,0.410606,5.225345,8.720880,-0.034107,0.249409,0.675749
344452,0.409408,5.634754,8.428787,-0.060753,0.170536,0.770609
344952,-0.222661,3.403358,8.440758,-0.002398,0.619259,1.054925
345052,-0.165200,2.821567,9.774328,0.006395,0.571828,0.928622
345152,0.458490,3.909731,9.076419,0.272591,0.328282,0.666956
345252,0.434548,4.102465,9.132683,0.169470,0.466043,0.670953
345352,0.338780,4.350265,8.388085,0.055158,0.512407,0.757286
345452,-1.309628,4.565742,11.690886,0.044766,0.443127,0.791660
345552,0.098162,4.447230,8.058883,0.197982,-0.043433,0.321087
345652,-3.165135,4.832696,8.914810,-0.148420,0.714919,1.069847
345852,-1.805228,4.467580,8.198944,0.157213,0.157213,0.282184
345952,-0.204704,4.906917,8.250419,0.098858,0.106851,0.175066
346052,-0.644040,4.965574,7.928399,-0.016787,0.068214,0.297372
346152,-0.748188,4.884171,8.242040,-0.010658,-0.022916,0.252873
346352,-0.860716,6.603208,10.942698,-0.034907,0.213969,0.223562
346452,-1.072602,5.507861,10.498574,-0.110315,-0.430870,0.106319
346552,-3.178303,1.854309,8.423999,-0.201712,-0.103387,-0.052493
346652,-0.982820,2.217031,8.875306,0.024781,-0.110049,-0.003464
347052,0.638055,3.343503,9.680955,0.339207,0.050894,0.239550
347152,-1.015141,3.484761,10.291476,0.123106,0.217966,0.377844
347252,-2.446874,5.336676,11.985373,0.157213,0.332279,0.074876
347352,-2.671929,3.705027,7.402872,0.284049,-0.237418,-0.015721
347452,-2.393005,3.881001,7.481880,0.096992,0.106851,0.418613
347552,-1.268927,4.186262,7.827842,0.158012,-0.074876,0.166539
347652,-1.874660,3.791218,7.745243,-0.134031,0.502015,0.448190
348452,0.141258,3.047819,8.933964,-0.282184,0.130833,-0.062885
348552,0.368707,3.629610,7.909245,-0.058355,-0.216634,-0.057023
348652,0.762553,3.688268,9.080010,0.204643,0.132965,0.244346
348752,-0.458490,3.993528,11.218032,0.393565,0.136695,0.199047
348852,-0.429759,4.818331,11.214440,0.010392,0.358126,0.288579
348952,-2.114080,4.061763,7.787141,0.144689,-0.084202,0.342404
349052,-3.870227,3.551798,8.499416,0.318956,0.004796,0.356793
349152,-1.453280,3.987543,7.793127,-0.114579,0.275522,0.516404
349252,-1.247379,3.983952,7.686584,0.172135,-0.024515,0.081538
349352,-0.865504,4.740520,8.094796,0.076208,0.028245,-0.045032
349452,-0.396240,4.967968,8.433576,0.100989,-0.030910,-0.064484
349552,-1.024718,5.555745,9.387665,-0.001865,-0.081804,-0.032775
349652,-0.545878,6.086061,11.245565,0.103654,-0.235819,-0.217966
349752,-2.154782,3.869030,9.091981,-0.323485,-0.379709,0.002665
349852,-1.778892,2.481590,8.025364,-0.268061,-0.152150,-0.284049
